filename,latitude,longitude
20260314_121619.jpg,38.438972799999995,27.1437977
20260314_161010.jpg,38.418098699999994,27.1334759
20260314_161827.jpg,38.4180889,27.13351109972222
20260314_161833.jpg,38.4180889,27.13351109972222
20260314_162337.jpg,38.418468399999995,27.1338596
20260314_162339.jpg,38.41846519972222,27.1338666
20260314_183239.jpg,38.41871849972222,27.128630499722224
20260314_183244.jpg,38.41871849972222,27.128630499722224
20260314_183247.jpg,38.41871849972222,27.128630499722224
20260314_183248.jpg,38.41871849972222,27.128630499722224
20260314_183249.jpg,38.41871849972222,27.128630499722224
20260314_183431.jpg,38.418712899999996,27.128526099722222
20260314_183435.jpg,38.418712899999996,27.128526099722222
20260314_183436.jpg,38.418712899999996,27.128526099722222
20260314_183437.jpg,38.418712899999996,27.128526099722222
20260314_183440.jpg,38.418712899999996,27.128526099722222
20260314_183441.jpg,38.418712899999996,27.128526099722222
20260314_183442.jpg,38.418712899999996,27.128526099722222
20260314_183443.jpg,38.418712899999996,27.128526099722222
20260314_183504.jpg,38.418665999999995,27.1284241
20260314_183509.jpg,38.418665999999995,27.1284241
20260314_183510.jpg,38.418665999999995,27.1284241
20260314_183511.jpg,38.418665999999995,27.1284241
20260314_183513.jpg,38.418665999999995,27.1284241
20260314_183516.jpg,38.418665999999995,27.1284241
20260314_183517.jpg,38.418665999999995,27.1284241
20260314_183519.jpg,38.418665999999995,27.1284241
20260314_183520.jpg,38.418665999999995,27.1284241
20260314_183521.jpg,38.418665999999995,27.1284241
20260314_183611.jpg,38.41869969972222,27.128450699722222
20260314_183628.jpg,38.41869969972222,27.128450699722222
20260314_183629.jpg,38.41869969972222,27.128450699722222
20260314_183631.jpg,38.41869969972222,27.128450699722222
20260314_183639.jpg,38.41869969972222,27.128450699722222
20260314_183641.jpg,38.41869969972222,27.128450699722222
20260314_183642.jpg,38.41869969972222,27.128450699722222
20260314_183643.jpg,38.41869969972222,27.128450699722222
20260314_183644.jpg,38.41869969972222,27.128450699722222
20260314_183646.jpg,38.41869969972222,27.128450699722222
20260314_183648.jpg,38.41869969972222,27.128450699722222
20260314_183650.jpg,38.41869969972222,27.128450699722222
20260314_183651.jpg,38.41869969972222,27.128450699722222
20260314_183652.jpg,38.41869969972222,27.128450699722222
20260314_183743.jpg,38.41873799972222,27.128488
20260314_183744.jpg,38.41873799972222,27.128488
20260314_183745.jpg,38.41873799972222,27.128488
20260314_183747.jpg,38.41873799972222,27.128488
20260314_183748.jpg,38.41873799972222,27.128488
20260314_183749.jpg,38.41873799972222,27.128488
20260314_183750.jpg,38.41873799972222,27.128488
20260314_183751.jpg,38.41873799972222,27.128488
20260314_183752.jpg,38.41873799972222,27.128488
20260314_183754(0).jpg,38.41873799972222,27.128488
20260314_183754.jpg,38.41873799972222,27.128488
20260314_183755.jpg,38.41873799972222,27.128488
20260314_183756.jpg,38.41873799972222,27.128488
20260314_183758(0).jpg,38.41873799972222,27.128488
20260314_183758.jpg,38.41873799972222,27.128488
20260314_183759.jpg,38.41873799972222,27.128488
20260314_183800(0).jpg,38.41873799972222,27.128488
20260314_183800.jpg,38.41873799972222,27.128488
20260314_184542.jpg,38.41840859972222,27.124927799722222
20260314_184543.jpg,38.41839759972222,27.124895399722224
20260314_184544.jpg,38.41839759972222,27.124895399722224
20260314_184548.jpg,38.41839759972222,27.124895399722224
20260314_184551.jpg,38.41839759972222,27.124895399722224
20260314_184552.jpg,38.41839769722222,27.12489545277778
20260314_184553.jpg,38.41839759972222,27.124895399722224
20260314_184554.jpg,38.41839759972222,27.124895399722224
20260314_184555.jpg,38.41839759972222,27.124895399722224
20260314_184556.jpg,38.41839759972222,27.124895399722224
20260314_184557.jpg,38.41839759972222,27.124895399722224
20260314_184558.jpg,38.41839759972222,27.124895399722224
20260314_184559.jpg,38.41839759972222,27.124895399722224
20260314_184600.jpg,38.41839759972222,27.124895399722224
20260314_184601.jpg,38.41839759972222,27.124895399722224
20260314_184602.jpg,38.41839759972222,27.124895399722224
20260314_184603.jpg,38.41839759972222,27.124895399722224
20260314_184604.jpg,38.41839759972222,27.124895399722224
20260314_184607.jpg,38.41839759972222,27.124895399722224
20260314_184608.jpg,38.41839759972222,27.124895399722224
20260314_184609.jpg,38.41839759972222,27.124895399722224
20260314_184610.jpg,38.41839759972222,27.124895399722224
20260314_184611.jpg,38.41839759972222,27.124895399722224
20260314_184612.jpg,38.41839759972222,27.124895399722224
20260314_184613.jpg,38.41839759972222,27.124895399722224
20260314_184615.jpg,38.41839759972222,27.124895399722224
20260314_184617.jpg,38.41839759972222,27.124895399722224
20260314_184618.jpg,38.41839769722222,27.12489545277778
20260314_184619.jpg,38.41839759972222,27.124895399722224
20260314_184620.jpg,38.41839759972222,27.124895399722224
20260314_184621.jpg,38.41839759972222,27.124895399722224
20260314_184623.jpg,38.41839759972222,27.124895399722224
20260314_184624.jpg,38.41839759972222,27.124895399722224
20260315_170027.jpg,38.4057929,27.1209223
20260315_170028.jpg,38.4057929,27.1209223
20260315_170029.jpg,38.4057929,27.1209223
20260315_170030.jpg,38.4057929,27.1209223
20260315_170050.jpg,38.4057928,27.120923999722223
20260315_170051.jpg,38.4057928,27.120923999722223
20260315_170052.jpg,38.4057928,27.120923999722223
20260315_170053.jpg,38.4057928,27.120923999722223
20260315_170054.jpg,38.4057928,27.120923999722223
20260315_170056.jpg,38.4057928,27.120923999722223
20260315_170057.jpg,38.4057928,27.120923999722223
beraber1.jpg,38.418712899999996,27.128526099722222
cemmam1.jpg,38.418712899999996,27.128526099722222
IMG-20260314-WA0015.jpg,,
